,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
24833,of:000000000000000a,Port#:4,349636,14800242,76055487,158159,2060,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,657561,657430,-1,Normal,Normal
24834,of:000000000000000b,Port#:1,2245,56777549,48007774,240217,2060,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,5,513973,513888,-1,Normal,Normal
24835,of:000000000000000b,Port#:2,186638,39452969,36679359,120813,2060,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,5,513973,513888,-1,Normal,Normal
24836,of:0000000000000003,Port#:1,316640,101471468,70166518,317724,2057,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,996994,996864,-1,Normal,Normal
24837,of:0000000000000003,Port#:2,4188,75785402,137306948,417372,2057,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,996994,996864,-1,Normal,Normal
24838,of:0000000000000003,Port#:3,121705,74523945,82806056,318996,2057,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,996994,996864,-1,Normal,Normal
24839,of:0000000000000003,Port#:4,305477,25550244,112916229,285746,2057,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,996994,996864,-1,Normal,Normal
24840,of:0000000000000004,Port#:1,181640,77046058,12725356,300228,2060,0,0,0,0,84,5963,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,960112,959974,-1,Normal,Normal
24841,of:0000000000000004,Port#:2,285746,112916229,25550522,305479,2060,0,0,0,0,2,278,556,4,5,0,0,0,0,4,501,5490,501,5490,501,True,0,5,960112,959974,-1,Normal,Normal
24842,of:000000000000000c,Port#:1,239,16570,29765683,407976,807,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,641401,641283,-1,Normal,Normal
24843,of:000000000000000c,Port#:2,361,12607919,17174106,407851,807,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,641401,641283,-1,Normal,Normal
24844,of:000000000000000c,Port#:3,173169,19904163,11922157,282876,807,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,641401,641283,-1,Normal,Normal
24845,of:000000000000000c,Port#:4,348692,14681936,21489426,210859,807,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,641401,641283,-1,Normal,Normal
24846,of:000000000000000a,Port#:1,473,6323957,26981193,244907,805,0,0,0,0,69,4574,4071052,113,5,0,0,0,0,1,1260664,12606640,1260664,12606640,1260664,True,0,8,642188,642072,-1,Normal,Normal
24847,of:000000000000000a,Port#:2,656,18919558,16621967,244840,805,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,642188,642072,-1,Normal,Normal
24848,of:000000000000000a,Port#:3,173286,23974566,12688118,151316,805,0,0,0,0,113,4071050,280,2,5,0,0,0,0,3,0,7483,0,7483,0,True,0,8,642188,642072,-1,Normal,Normal
24849,of:000000000000000a,Port#:4,348793,14685888,12810104,154180,805,0,0,0,0,2,278,4854,71,5,0,0,0,0,4,337,7681,337,7681,337,True,0,8,642188,642072,-1,Normal,Normal
24850,of:000000000000000b,Port#:1,132,9196,16308231,237521,810,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,4,506970,506894,-1,Normal,Normal
24851,of:000000000000000b,Port#:2,184350,14072945,5032206,118880,810,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,506970,506894,-1,Normal,Normal
24852,of:0000000000000003,Port#:1,313516,19467676,19527672,314075,807,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,7483,0,7483,0,True,0,7,980361,980245,-1,Normal,Normal
24853,of:0000000000000003,Port#:2,548,18912052,17361607,412265,807,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,7,980361,980245,-1,Normal,Normal
24854,of:0000000000000003,Port#:3,117953,11295026,38486406,315759,807,0,0,0,0,4,556,5571,78,5,0,0,0,0,3,568,7681,568,7681,568,True,0,7,980361,980245,-1,Normal,Normal
24855,of:0000000000000003,Port#:4,304116,19109168,24404513,280292,807,0,0,0,0,80,5849,278,2,5,0,0,0,0,4,0,6303353,0,6303353,0,True,0,7,980361,980245,-1,Normal,Normal
24856,of:0000000000000004,Port#:1,177652,13800808,12612146,299403,810,0,0,0,0,2,278,556,4,4,0,0,0,0,2,337,7681,337,7681,337,True,0,6,948538,948414,-1,Normal,Normal
24857,of:0000000000000004,Port#:2,280294,24404791,19109446,304118,810,0,0,0,0,2,278,3737,48,4,0,0,0,0,4,0,6303353,0,6303353,0,True,0,6,948538,948414,-1,Normal,Normal
24858,of:000000000000000c,Port#:1,4306,94667918,111940142,412747,2067,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,8,660720,660589,-1,Normal,Normal
24859,of:000000000000000c,Port#:2,4572,116837386,93052213,412549,2067,0,0,0,0,93,3283152,4408,62,4,0,0,0,0,2,-714,0,-714,0,-714,True,0,8,660720,660589,-1,Normal,Normal
24860,of:000000000000000c,Port#:3,178958,127313977,131900710,288446,2067,0,0,0,0,62,4404,560,4,4,0,0,0,0,3,0,0,0,0,0,True,0,8,660720,660589,-1,Normal,Normal
24861,of:000000000000000c,Port#:4,350780,27464935,81679728,214246,2067,0,0,0,0,4,556,3283712,97,4,0,0,0,0,4,262680,8930372,262680,8930372,262680,True,0,8,660720,660589,-1,Normal,Normal
24862,of:000000000000000a,Port#:1,4014,75773377,117660225,249453,2070,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,657579,657448,-1,Normal,Normal
24863,of:000000000000000a,Port#:2,3420,75732649,86144313,248602,2070,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,657579,657448,-1,Normal,Normal
24864,of:000000000000000a,Port#:3,179698,158821347,56964128,153897,2070,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,657579,657448,-1,Normal,Normal
24865,of:000000000000000a,Port#:4,349642,14801076,76056327,158165,2070,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,4,657579,657448,-1,Normal,Normal
24866,of:000000000000000b,Port#:1,2245,56777549,48008614,240223,2070,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,513987,513902,-1,Normal,Normal
24867,of:000000000000000b,Port#:2,186644,39453809,36680199,120819,2070,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,513987,513902,-1,Normal,Normal
24868,of:0000000000000003,Port#:1,316640,101471468,70167352,317730,2067,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,997012,996882,-1,Normal,Normal
24869,of:0000000000000003,Port#:2,4188,75785402,137307782,417378,2067,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,997012,996882,-1,Normal,Normal
24870,of:0000000000000003,Port#:3,121713,74525057,82806890,319002,2067,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,997012,996882,-1,Normal,Normal
24871,of:0000000000000003,Port#:4,305485,25551356,112917063,285752,2067,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,997012,996882,-1,Normal,Normal
24872,of:0000000000000004,Port#:1,181750,77054199,12726190,300234,2070,0,0,0,0,87,6311,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,5,960257,960118,-1,Normal,Normal
24873,of:0000000000000004,Port#:2,285754,112917341,25551356,305485,2070,0,0,0,0,4,556,278,2,4,0,0,0,0,4,475,13175,475,13175,475,True,0,5,960257,960118,-1,Normal,Normal
24874,of:000000000000000c,Port#:1,4306,94667918,111940982,412753,2077,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,660888,660757,-1,Normal,Normal
24875,of:000000000000000c,Port#:2,4652,119857594,93056234,412599,2077,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,14178,0,14178,0,True,0,6,660888,660757,-1,Normal,Normal
24876,of:000000000000000c,Port#:3,179008,127317992,131901550,288452,2077,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,True,0,6,660888,660757,-1,Normal,Normal
24877,of:000000000000000c,Port#:4,350786,27465769,84700776,214332,2077,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,12606930,0,12606930,0,True,0,6,660888,660757,-1,Normal,Normal
24878,of:000000000000000a,Port#:1,4014,75773377,117661345,249461,2080,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,4,657603,657472,-1,Normal,Normal
24879,of:000000000000000a,Port#:2,3420,75732649,86145433,248610,2080,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,657603,657472,-1,Normal,Normal
24880,of:000000000000000a,Port#:3,179706,158822459,56965248,153905,2080,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,0,0,0,0,True,0,4,657603,657472,-1,Normal,Normal
24881,of:000000000000000a,Port#:4,349650,14802188,76057447,158173,2080,0,0,0,0,4,556,560,4,4,0,0,0,0,4,0,0,0,0,0,True,0,4,657603,657472,-1,Normal,Normal
24882,of:000000000000000b,Port#:1,2245,56777549,48009734,240231,2080,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,514001,513916,-1,Normal,Normal
24883,of:000000000000000b,Port#:2,186652,39454929,36681319,120827,2080,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,514001,513916,-1,Normal,Normal
24884,of:0000000000000003,Port#:1,316698,101475316,73451338,317829,2077,0,0,0,0,58,3848,3283430,95,5,0,0,0,0,1,0,0,0,0,0,True,0,6,997167,997037,-1,Normal,Normal
24885,of:0000000000000003,Port#:2,4281,79068554,137312464,417442,2077,0,0,0,0,93,3283152,4126,60,5,0,0,0,0,2,344,3444,344,3444,344,True,0,6,997167,997037,-1,Normal,Normal
24886,of:0000000000000003,Port#:3,121719,74525891,82807724,319008,2077,0,0,0,0,4,556,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,997167,997037,-1,Normal,Normal
24887,of:0000000000000003,Port#:4,305491,25552190,112917897,285758,2077,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,997167,997037,-1,Normal,Normal
24888,of:0000000000000004,Port#:1,181756,77055033,12727302,300242,2080,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,960292,960153,-1,Normal,Normal
24889,of:0000000000000004,Port#:2,285760,112918175,25552468,305493,2080,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,14178,0,14178,0,True,0,5,960292,960153,-1,Normal,Normal
24890,of:000000000000000c,Port#:1,4306,94667918,111941822,412759,2087,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,660906,660775,-1,Normal,Normal
24891,of:000000000000000c,Port#:2,4652,119857594,93057074,412605,2087,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,660906,660775,-1,Normal,Normal
24892,of:000000000000000c,Port#:3,179014,127318826,131902390,288458,2087,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,660906,660775,-1,Normal,Normal
24893,of:000000000000000c,Port#:4,350792,27466603,84701616,214338,2087,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,660906,660775,-1,Normal,Normal
24894,of:000000000000000a,Port#:1,4035,75906049,117662965,249483,2085,0,0,0,0,21,132672,1620,22,5,0,0,0,0,1,0,0,0,0,0,True,0,6,657878,657747,-1,Normal,Normal
24895,of:000000000000000a,Port#:2,3420,75732649,86145713,248612,2085,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,657878,657747,-1,Normal,Normal
24896,of:000000000000000a,Port#:3,179728,158824077,57098200,153928,2085,0,0,0,0,22,1618,132952,23,5,0,0,0,0,3,0,0,0,0,0,True,0,6,657878,657747,-1,Normal,Normal
24897,of:000000000000000a,Port#:4,349652,14802466,76057727,158175,2085,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,657878,657747,-1,Normal,Normal
24898,of:000000000000000b,Port#:1,2245,56777549,48010574,240237,2090,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,514013,513928,-1,Normal,Normal
24899,of:000000000000000b,Port#:2,186658,39455769,36682159,120833,2090,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,514013,513928,-1,Normal,Normal
24900,of:0000000000000003,Port#:1,316743,101478563,76472398,317915,2087,0,0,0,0,0,0,278,2,4,0,0,0,0,1,630330,6303304,630330,6303304,630330,True,0,8,997464,997334,-1,Normal,Normal
24901,of:0000000000000003,Port#:2,4423,82092892,140599697,417586,2087,0,0,0,0,62,4112,3283430,95,4,0,0,0,0,2,262672,2633749,262672,2633749,262672,True,0,8,997464,997334,-1,Normal,Normal
24902,of:0000000000000003,Port#:3,121725,74526725,82808558,319014,2087,0,0,0,0,4,556,278,2,4,0,0,0,0,3,0,0,0,0,0,True,0,8,997464,997334,-1,Normal,Normal
24903,of:0000000000000003,Port#:4,305497,25553024,112922843,285826,2087,0,0,0,0,4,556,4390,64,4,0,0,0,0,4,364,3642,364,3642,364,True,0,8,997464,997334,-1,Normal,Normal
24904,of:0000000000000004,Port#:1,181762,77055867,12728136,300248,2090,0,0,0,0,2,278,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,960411,960272,-1,Normal,Normal
24905,of:0000000000000004,Port#:2,285873,112926368,25553302,305499,2090,0,0,0,0,89,6297,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,960411,960272,-1,Normal,Normal
24906,of:000000000000000c,Port#:1,4306,94667918,111942984,412768,2097,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,661078,660947,-1,Normal,Normal
24907,of:000000000000000c,Port#:2,4652,119857594,93058236,412614,2097,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,661078,660947,-1,Normal,Normal
24908,of:000000000000000c,Port#:3,179020,127319660,135055434,288557,2097,0,0,0,0,2,278,3152484,95,5,0,0,0,0,3,302053,3020538,302053,3020538,302053,True,0,6,661078,660947,-1,Normal,Normal
24909,of:000000000000000c,Port#:4,350865,27471831,84702778,214347,2097,0,0,0,0,69,4672,602,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,661078,660947,-1,Normal,Normal
24910,of:000000000000000a,Port#:1,4187,82076738,117670426,249581,2100,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,657922,657791,-1,Normal,Normal
24911,of:000000000000000a,Port#:2,3420,75732649,86147155,248623,2100,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,657922,657791,-1,Normal,Normal
24912,of:000000000000000a,Port#:3,179826,158831528,63270289,154090,2100,0,0,0,0,4,556,560,4,5,0,0,0,0,3,630328,6303287,630328,6303287,630328,True,0,6,657922,657791,-1,Normal,Normal
24913,of:000000000000000a,Port#:4,349663,14803898,76059169,158186,2100,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,657922,657791,-1,Normal,Normal
24914,of:000000000000000b,Port#:1,2408,63079953,48018142,240345,2100,0,0,0,0,163,6302404,7288,106,4,0,0,0,0,1,641,6414,641,6414,641,True,0,6,514285,514200,-1,Normal,Normal
24915,of:000000000000000b,Port#:2,186665,39456651,36683041,120840,2100,0,0,0,0,5,602,602,5,4,0,0,0,0,2,0,0,0,0,0,True,0,6,514285,514200,-1,Normal,Normal
24916,of:0000000000000003,Port#:1,316743,101478563,76473552,317924,2097,0,0,0,0,0,0,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,8,997631,997501,-1,Normal,Normal
24917,of:0000000000000003,Port#:2,4468,82096139,143621060,417675,2097,0,0,0,0,0,0,598,5,5,0,0,0,0,2,-630328,0,-630328,0,-630328,True,0,8,997631,997501,-1,Normal,Normal
24918,of:0000000000000003,Port#:3,121732,74527601,82809670,319022,2097,0,0,0,0,3,320,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,997631,997501,-1,Normal,Normal
24919,of:0000000000000003,Port#:4,305504,25553900,112927244,285880,2097,0,0,0,0,3,320,598,5,5,0,0,0,0,4,0,7285,0,7285,0,True,0,8,997631,997501,-1,Normal,Normal
24920,of:0000000000000004,Port#:1,181870,77063429,12729012,300255,2100,0,0,0,0,104,7006,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,960548,960409,-1,Normal,Normal
24921,of:0000000000000004,Port#:2,285880,112927244,25554178,305506,2100,0,0,0,0,3,320,598,5,5,0,0,0,0,4,641,13699,641,13699,641,True,0,6,960548,960409,-1,Normal,Normal
24922,of:000000000000000c,Port#:1,4306,94667918,111943824,412774,2107,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,661377,661246,-1,Normal,Normal
24923,of:000000000000000c,Port#:2,4746,123009740,93062858,412677,2107,0,0,0,0,94,3152146,4342,61,5,0,0,0,0,2,0,0,0,0,0,True,0,8,661377,661246,-1,Normal,Normal
24924,of:000000000000000c,Port#:3,179026,127320494,138207753,288646,2107,0,0,0,0,2,278,560,4,5,0,0,0,0,3,0,6303287,0,6303287,0,True,0,8,661377,661246,-1,Normal,Normal
24925,of:000000000000000c,Port#:4,350918,27476044,84703618,214353,2107,0,0,0,0,2,278,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,661377,661246,-1,Normal,Normal
24926,of:000000000000000a,Port#:1,4187,82076738,117671266,249587,2110,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,657940,657809,-1,Normal,Normal
24927,of:000000000000000a,Port#:2,3420,75732649,86147995,248629,2110,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,657940,657809,-1,Normal,Normal
24928,of:000000000000000a,Port#:3,179832,158832362,63271129,154096,2110,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,657940,657809,-1,Normal,Normal
24929,of:000000000000000a,Port#:4,349669,14804732,76060009,158192,2110,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,657940,657809,-1,Normal,Normal
24930,of:000000000000000b,Port#:1,2510,63086978,54322611,240528,2110,0,0,0,0,91,6026,6302906,168,5,0,0,0,0,1,617128,6178897,617128,6178897,617128,True,0,8,514579,514494,-1,Normal,Normal
24931,of:000000000000000b,Port#:2,186671,39457491,36683881,120846,2110,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,8,514579,514494,-1,Normal,Normal
24932,of:0000000000000003,Port#:1,316743,101478563,76474386,317930,2107,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,997649,997519,-1,Normal,Normal
24933,of:0000000000000003,Port#:2,4468,82096139,143621894,417681,2107,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,997649,997519,-1,Normal,Normal
24934,of:0000000000000003,Port#:3,121738,74528435,82810504,319028,2107,0,0,0,0,2,278,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,997649,997519,-1,Normal,Normal
24935,of:0000000000000003,Port#:4,305510,25554734,112928078,285886,2107,0,0,0,0,2,278,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,997649,997519,-1,Normal,Normal
24936,of:0000000000000004,Port#:1,181889,77065544,12729846,300261,2110,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,960594,960455,-1,Normal,Normal
24937,of:0000000000000004,Port#:2,285888,112928356,25555012,305512,2110,0,0,0,0,4,556,278,2,5,0,0,0,0,4,-761,0,-761,0,-761,True,0,6,960594,960455,-1,Normal,Normal
24938,of:000000000000000c,Port#:1,4306,94667918,111944664,412780,2117,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,10,661683,661552,-1,Normal,Normal
24939,of:000000000000000c,Port#:2,4920,129313167,93071121,412791,2117,0,0,0,0,91,3151948,4738,67,5,0,0,0,0,2,0,0,0,0,0,True,0,10,661683,661552,-1,Normal,Normal
24940,of:000000000000000c,Port#:3,179097,127325784,138208593,288652,2117,0,0,0,0,67,4734,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,10,661683,661552,-1,Normal,Normal
24941,of:000000000000000c,Port#:4,350926,27477156,87856406,214450,2117,0,0,0,0,4,556,3152508,95,5,0,0,0,0,4,302060,3020604,302060,3020604,302060,True,0,10,661683,661552,-1,Normal,Normal
24942,of:000000000000000a,Port#:1,4187,82076738,117672106,249593,2120,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,4,657958,657827,-1,Normal,Normal
24943,of:000000000000000a,Port#:2,3420,75732649,86148835,248635,2120,0,0,0,0,0,0,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,657958,657827,-1,Normal,Normal
24944,of:000000000000000a,Port#:3,179838,158833196,63271969,154102,2120,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,657958,657827,-1,Normal,Normal
24945,of:000000000000000a,Port#:4,349675,14805566,76060849,158198,2120,0,0,0,0,2,278,280,2,4,0,0,0,0,4,0,0,0,0,0,True,0,4,657958,657827,-1,Normal,Normal
24946,of:000000000000000b,Port#:1,2521,63087979,54324450,240545,2120,0,0,0,0,0,0,280,2,5,0,0,0,0,1,-630355,0,-630355,0,-630355,True,0,8,514618,514533,-1,Normal,Normal
24947,of:000000000000000b,Port#:2,186677,39458331,36684721,120852,2120,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,514618,514533,-1,Normal,Normal
24948,of:0000000000000003,Port#:1,316743,101478563,76475220,317936,2117,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,997673,997543,-1,Normal,Normal
24949,of:0000000000000003,Port#:2,4468,82096139,143622728,417687,2117,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,997673,997543,-1,Normal,Normal
24950,of:0000000000000003,Port#:3,121746,74529547,82811338,319034,2117,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,997673,997543,-1,Normal,Normal
24951,of:0000000000000003,Port#:4,305518,25555846,112928912,285892,2117,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,997673,997543,-1,Normal,Normal
24952,of:0000000000000004,Port#:1,181991,77072734,12730680,300267,2120,0,0,0,0,100,6912,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,960712,960573,-1,Normal,Normal
24953,of:0000000000000004,Port#:2,285894,112929190,25555846,305518,2120,0,0,0,0,4,556,278,2,4,0,0,0,0,4,0,0,0,0,0,True,0,6,960712,960573,-1,Normal,Normal
24954,of:000000000000000c,Port#:1,4306,94667918,111945574,412787,2127,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,661833,661702,-1,Normal,Normal
24955,of:000000000000000c,Port#:2,5003,132464664,93075206,412842,2127,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,661833,661702,-1,Normal,Normal
24956,of:000000000000000c,Port#:3,179148,127329863,138209433,288658,2127,0,0,0,0,4,556,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,661833,661702,-1,Normal,Normal
24957,of:000000000000000c,Port#:4,350932,27477990,91008743,214539,2127,0,0,0,0,4,556,280,2,5,0,0,0,0,4,0,6303371,0,6303371,0,True,0,8,661833,661702,-1,Normal,Normal
24958,of:000000000000000a,Port#:1,4187,82076738,117673226,249601,2130,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,657982,657851,-1,Normal,Normal
24959,of:000000000000000a,Port#:2,3420,75732649,86149955,248643,2130,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,657982,657851,-1,Normal,Normal
24960,of:000000000000000a,Port#:3,179846,158834308,63273089,154110,2130,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,657982,657851,-1,Normal,Normal
24961,of:000000000000000a,Port#:4,349683,14806678,76061969,158206,2130,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,657982,657851,-1,Normal,Normal
24962,of:000000000000000b,Port#:1,2521,63087979,54325570,240553,2130,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,4,514632,514547,-1,Normal,Normal
24963,of:000000000000000b,Port#:2,186685,39459451,36685841,120860,2130,0,0,0,0,4,560,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,4,514632,514547,-1,Normal,Normal
24964,of:0000000000000003,Port#:1,316804,101482609,79628002,318033,2127,0,0,0,0,61,4046,3152226,93,5,0,0,0,0,1,262679,2626794,262679,2626794,262679,True,0,6,997827,997697,-1,Normal,Normal
24965,of:0000000000000003,Port#:2,4468,82096139,143623562,417693,2127,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,997827,997697,-1,Normal,Normal
24966,of:0000000000000003,Port#:3,121843,77682329,82816218,319101,2127,0,0,0,0,95,3152504,4324,63,5,0,0,0,0,3,0,0,0,0,0,True,0,6,997827,997697,-1,Normal,Normal
24967,of:0000000000000003,Port#:4,305524,25556680,112929746,285898,2127,0,0,0,0,4,556,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,997827,997697,-1,Normal,Normal
24968,of:0000000000000004,Port#:1,182009,77074635,12731792,300275,2130,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,960750,960611,-1,Normal,Normal
24969,of:0000000000000004,Port#:2,285900,112930024,25556958,305526,2130,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,7349,0,7349,0,True,0,5,960750,960611,-1,Normal,Normal
24970,of:000000000000000c,Port#:1,4371,94672228,114967092,412881,2137,0,0,0,0,65,4310,3020958,90,5,0,0,0,0,1,288933,2889334,288933,2889334,288933,True,0,8,661999,661868,-1,Normal,Normal
24971,of:000000000000000c,Port#:2,5003,132464664,93076046,412848,2137,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,661999,661868,-1,Normal,Normal
24972,of:000000000000000c,Port#:3,179242,130351375,138214583,288729,2137,0,0,0,0,92,3021234,4590,67,5,0,0,0,0,3,410,4104,410,4104,410,True,0,8,661999,661868,-1,Normal,Normal
